date,weekday,vwap_0830_0834,entry_price,exit_price_1200,above_vwap,hold_price_0840,volume_0836_0930,gross_ret,net_ret
2016-03-08,Tuesday,199.57844790670134,199.64,199.28,1.0,199.77,1166790.0,-0.0018032458425164544,-0.0020032458425164545
2016-03-09,Wednesday,199.52646297534818,199.6,199.71,1.0,199.52,843563.0,0.0005511022044089042,0.00035110220440890425
2016-03-10,Thursday,201.1821306879487,201.22,198.58,1.0,201.39,5250311.0,-0.013119968194016396,-0.013319968194016396
2016-03-11,Friday,201.18629989300175,201.2,202.24,1.0,201.15,1383663.0,0.005168986083499139,0.004968986083499139
2016-03-14,Monday,202.15057551225502,202.07,202.1,-1.0,202.08,557979.0,-0.0001484634037709487,-0.00034846340377094867
2016-03-15,Tuesday,201.29154214866787,201.23,201.44,-1.0,201.25,812532.0,-0.0010435819708791705,-0.0012435819708791706
2016-03-18,Friday,204.10250970906407,204.13,204.48,1.0,204.12,1890346.0,0.001714593641306994,0.001514593641306994
2016-03-21,Monday,203.94394055974678,204.03,204.39,1.0,203.93,646958.0,0.0017644464049404451,0.001564446404940445
2016-03-23,Wednesday,204.64927069891354,204.61,203.55,-1.0,204.57,901205.0,0.005180587459068464,0.0049805874590684645
2016-03-24,Thursday,202.2857111503941,202.23,202.3,-1.0,202.04,2117814.0,-0.0003461405330564826,-0.0005461405330564826
2016-03-30,Wednesday,206.11695148350236,206.17,206.18,1.0,206.21,1050470.0,4.850366202657774e-05,-0.00015149633797342227
2016-04-01,Friday,204.87609516346546,204.79,205.81,-1.0,204.51,1822200.0,-0.004980711948825656,-0.005180711948825655
2016-04-04,Monday,207.22370693135937,207.22,206.4689,-1.0,207.15,636147.0,0.0036246501302963363,0.0034246501302963362
2016-04-05,Tuesday,204.59609108756612,204.54,204.58,-1.0,204.56,905981.0,-0.00019556077050952858,-0.00039556077050952856
2016-04-06,Wednesday,204.61913845538214,204.61,205.6,-1.0,204.56,777724.0,-0.004838473192903425,-0.005038473192903425
2016-04-07,Thursday,205.51509936451055,205.45,204.51,-1.0,205.4,1125969.0,0.004575322462886389,0.004375322462886389
2016-04-08,Friday,205.39470562232725,205.62,204.75,1.0,205.52,1972049.0,-0.004231105923548362,-0.004431105923548361
2016-04-11,Monday,205.26196377819798,205.31,205.02,1.0,205.35,902201.0,-0.0014124981734936481,-0.0016124981734936482
2016-04-12,Tuesday,204.37853024872382,204.47,205.29,1.0,204.43,949928.0,0.004010368269183662,0.0038103682691836616
2016-04-13,Wednesday,207.03505737731808,206.89,207.57,-1.0,206.93,619421.0,-0.0032867707477404196,-0.0034867707477404196
2016-04-14,Thursday,208.01719256559517,208.13,208.31,1.0,208.19,864122.0,0.0008648440878298302,0.0006648440878298303
2016-04-15,Friday,207.7500516377222,207.63,207.93,-1.0,207.7,1138189.0,-0.0014448779078168883,-0.0016448779078168884
2016-04-18,Monday,207.20729298997549,207.33,208.71,1.0,207.34,986563.0,0.006656055563594165,0.006456055563594166
2016-04-19,Tuesday,209.93645758914582,209.93,209.315,-1.0,209.87,661470.0,0.0029295479445530237,0.0027295479445530236
2016-04-25,Monday,208.47046335270932,208.53,207.78,1.0,208.55,843902.0,-0.003596604805064074,-0.0037966048050640743
2016-04-27,Wednesday,208.7617370823265,208.78,208.87,1.0,208.71,553288.0,0.0004310757735415116,0.0002310757735415116
2016-04-28,Thursday,208.09942086855753,208.12,209.56,1.0,208.07,1179816.0,0.006919085143186621,0.006719085143186621
2016-04-29,Friday,207.3690579746455,207.36,205.52,-1.0,207.07,1156306.0,0.008873456790123524,0.008673456790123523
2016-05-03,Tuesday,206.4442285809211,206.45,205.82,1.0,206.5,821517.0,-0.0030515863405182753,-0.0032515863405182754
2016-05-06,Friday,204.0763423225311,204.12,204.32,1.0,203.99,3177863.0,0.0009798157946305786,0.0007798157946305786
2016-05-10,Tuesday,206.7140373594752,206.65,207.7499,-1.0,206.58,704417.0,-0.005322526010162143,-0.005522526010162143
2016-05-11,Wednesday,208.0576368303716,208.06,207.5735,1.0,207.98,473165.0,-0.002338267807363237,-0.002538267807363237
2016-05-12,Thursday,207.546003996409,207.51,205.53,-1.0,207.53,780337.0,0.009541708833309182,0.009341708833309181
2016-05-18,Wednesday,204.36417670506628,204.36,205.34,-1.0,204.34,1244995.0,-0.0047954589939323,-0.0049954589939323
2016-05-19,Thursday,204.26599693246465,204.19,203.26,-1.0,204.15,1128774.0,0.00455458151721444,0.00435458151721444
2016-05-25,Wednesday,208.92189101863323,208.93,209.3,1.0,208.91,717027.0,0.0017709280620303858,0.0015709280620303857
2016-05-26,Thursday,209.47555252387446,209.41,209.25,-1.0,209.5,370582.0,0.0007640513824554995,0.0005640513824554995
2016-06-03,Friday,210.40294740082066,210.23,210.15,-1.0,210.24,4045069.0,0.00038053560386230867,0.00018053560386230866
2016-06-06,Monday,210.890298746732,210.89,211.24,-1.0,210.88,332813.0,-0.0016596329840201651,-0.0018596329840201652
2016-06-10,Friday,210.67882069928953,210.67,210.56,-1.0,210.62,1517421.0,0.0005221436369676757,0.00032214363696767576
2016-06-13,Monday,209.56705310344395,209.63,209.135,1.0,209.56,1185383.0,-0.0023613032485808594,-0.0025613032485808595
2016-06-14,Tuesday,207.80936280382593,207.98,207.205,1.0,207.9,1376192.0,-0.0037263198384458462,-0.003926319838445846
2016-06-15,Wednesday,208.47392067069407,208.47,208.71,-1.0,208.46,1030652.0,-0.0011512447834221007,-0.0013512447834221008
2016-06-16,Thursday,206.68771250556296,206.72,206.26,1.0,206.74,1281019.0,-0.002225232198142413,-0.002425232198142413
2016-06-17,Friday,207.26091072679174,207.17,206.13,-1.0,207.15,1768531.0,0.005020031857894458,0.004820031857894458
2016-06-20,Monday,208.85984343961485,208.89,208.95,1.0,208.97,886936.0,0.00028723251472073663,8.723251472073662e-05
2016-06-21,Tuesday,208.44517180489538,208.23,208.27,-1.0,208.27,1091419.0,-0.00019209527925867498,-0.00039209527925867496
2016-06-24,Friday,204.2852045758504,204.42,205.33,1.0,204.29,5999503.0,0.004451619215340985,0.004251619215340985
2016-06-27,Monday,200.93679488576907,200.99,199.75,1.0,201.36,2390459.0,-0.006169461167222279,-0.006369461167222278
2016-06-28,Tuesday,201.2670770470846,201.28,201.8135,1.0,201.37,1907267.0,0.0026505365659776903,0.00245053656597769
2016-06-29,Wednesday,204.54781885848948,204.61,206.12,1.0,204.75,2174304.0,0.007379893455842668,0.007179893455842668
2016-06-30,Thursday,207.06526179196567,207.07,208.03,1.0,207.08,903903.0,0.004636113391606633,0.004436113391606634
2016-07-01,Friday,209.49805865722547,209.45,210.12,-1.0,209.4,651758.0,-0.0031988541417999894,-0.0033988541417999895
2016-07-05,Tuesday,208.68588129750503,208.69,208.19,1.0,208.77,1122780.0,-0.002395898222243509,-0.002595898222243509
2016-07-06,Wednesday,207.4283351789611,207.5,208.72,1.0,207.53,987021.0,0.005879518072289258,0.0056795180722892585
2016-07-07,Thursday,209.63981373953698,209.64,209.69,1.0,209.65,590356.0,0.00023850410227055363,3.850410227055362e-05
2016-07-08,Friday,210.8084465889658,210.87,212.14,1.0,210.85,3973627.0,0.006022667994498798,0.0058226679944987985
2016-07-12,Tuesday,214.45982835262976,214.45,215.07,-1.0,214.45,913479.0,-0.0028911168104452933,-0.0030911168104452934
2016-07-13,Wednesday,215.30887532668615,215.39,214.56,1.0,215.34,1306506.0,-0.003853475091694092,-0.0040534750916940915
2016-07-14,Thursday,216.53752448952253,216.52,216.15,-1.0,216.51,1327007.0,0.0017088490670608136,0.0015088490670608135
2016-07-15,Friday,216.42430233359718,216.37,215.63,-1.0,216.53,2175624.0,0.0034200674770070716,0.0032200674770070715
2016-07-18,Monday,216.18399977268322,216.17,216.43,-1.0,216.17,1620035.0,-0.0012027570893280437,-0.0014027570893280438
2016-07-20,Wednesday,216.77140041897167,216.73,217.15,-1.0,216.75,864949.0,-0.0019378950768238479,-0.002137895076823848
2016-07-21,Thursday,216.92406701740487,216.95,216.55,1.0,216.94,839742.0,-0.0018437427978795773,-0.0020437427978795774
2016-08-01,Monday,217.46349258566974,217.48,217.09,1.0,217.38,539481.0,-0.0017932683465146093,-0.0019932683465146094
2016-08-05,Friday,216.917848209262,216.92,218.01,1.0,217.05,2237666.0,0.0050248939701271755,0.004824893970127176
2016-09-08,Thursday,219.0208895697818,219.05,218.73,1.0,219.07,2446117.0,-0.0014608536863730537,-0.0016608536863730538
2016-09-09,Friday,217.1240629994836,217.14,215.605,1.0,217.17,1508655.0,-0.007069171962789,-0.007269171962789
2016-09-12,Monday,212.47027821859146,212.53,214.45,1.0,212.51,1171379.0,0.0090340187267679,0.0088340187267679
2016-09-13,Tuesday,214.8828185433995,214.9,213.2348,1.0,214.76,2148482.0,-0.007748720335039594,-0.007948720335039594
2016-09-14,Wednesday,213.90906334841625,213.93,214.025,1.0,213.83,1207021.0,0.0004440704903472259,0.0002440704903472259
2016-09-15,Thursday,213.42884907876473,213.57,214.72,1.0,213.62,2233120.0,0.00538465140235056,0.00518465140235056
2016-09-16,Friday,213.3560044904263,213.31,213.2,-1.0,213.32,3538349.0,0.0005156814026534562,0.0003156814026534562
2016-09-30,Friday,215.2408582957882,215.19,216.42,-1.0,215.39,1542292.0,-0.005715878990659284,-0.005915878990659284
2016-10-03,Monday,216.07553678824854,216.01,215.3311,-1.0,215.95,1430808.0,0.0031429100504606344,0.0029429100504606343
2016-10-05,Wednesday,215.3656285352058,215.32,215.7857,-1.0,215.38,1156814.0,-0.002162827419654567,-0.0023628274196545672
2016-10-07,Friday,216.13048271939033,215.93,214.42,-1.0,215.55,2952454.0,0.006993006993007089,0.00679300699300709
2016-10-10,Monday,216.01711569139295,216.01,216.43,-1.0,216.12,740004.0,-0.001944354428035755,-0.002144354428035755
2016-10-12,Wednesday,213.23115014046795,213.34,213.63,1.0,213.22,663926.0,0.001359332520858736,0.0011593325208587358
2016-10-13,Thursday,212.20218794779447,212.15,212.25,-1.0,212.17,1834319.0,-0.00047136460051855344,-0.0006713646005185534
2016-10-14,Friday,213.84229257014852,213.83,213.32,-1.0,213.8,935076.0,0.0023850722536595814,0.0021850722536595813
2016-10-17,Monday,212.8772238792167,212.85,212.93,-1.0,212.83,846696.0,-0.00037585153864228005,-0.00057585153864228
2016-10-18,Tuesday,214.08911464519062,214.22,214.18,1.0,214.34,1017569.0,-0.0001867239286714728,-0.0003867239286714728
2016-10-19,Wednesday,213.8818848993048,213.9,214.24,1.0,213.81,1014537.0,0.0015895278167368243,0.0013895278167368242
2016-10-20,Thursday,214.0484534512314,213.94,213.93,-1.0,213.89,1093401.0,4.674207721788726e-05,-0.00015325792278211275
2016-10-21,Friday,213.41048234426185,213.44,213.665,1.0,213.45,3204884.0,0.0010541604197900067,0.0008541604197900068
2016-10-24,Monday,214.8346802820326,214.87,214.79,1.0,214.91,496958.0,-0.000372318145855699,-0.000572318145855699
2016-11-03,Thursday,210.19455024280342,210.15,209.84,-1.0,210.07,1142763.0,0.0014751368070425874,0.0012751368070425873
2016-11-04,Friday,208.84457141891596,208.75,209.41,-1.0,208.76,1500156.0,-0.003161676646706635,-0.003361676646706635
2016-11-07,Monday,211.42286686044164,211.42,212.78,-1.0,211.42,1162666.0,-0.006432693217292673,-0.006632693217292673
2016-11-09,Wednesday,210.65234570059573,210.56,215.99,-1.0,210.83,6879567.0,-0.025788373860182512,-0.02598837386018251
2016-11-10,Thursday,217.62885164483774,217.46,216.06,-1.0,217.33,1728762.0,0.0064379656028694665,0.006237965602869467
2016-11-11,Friday,216.23868769616604,216.37,215.82,1.0,216.41,1457179.0,-0.00254194204372149,-0.0027419420437214902
2016-11-14,Monday,216.7507319807362,216.77,216.27,1.0,216.85,1210487.0,-0.002306592240623684,-0.002506592240623684
2016-11-15,Tuesday,217.1002341850509,217.16,217.2499,1.0,217.04,909361.0,0.0004139804752256726,0.0002139804752256726
2016-11-16,Wednesday,217.57124211091715,217.56,217.69,-1.0,217.66,508599.0,-0.0005975363118220223,-0.0007975363118220223
2016-11-17,Thursday,217.83610675211864,217.79,218.805,-1.0,217.86,627614.0,-0.0046604527296938425,-0.004860452729693842
2016-11-23,Wednesday,220.3322749409326,220.26,220.34,-1.0,220.25,1098423.0,-0.00036320711885950985,-0.0005632071188595098
2016-11-29,Tuesday,220.77156766118517,220.69,221.275,-1.0,220.68,779874.0,-0.002650777108160751,-0.0028507771081607513
2016-12-01,Thursday,220.38309133577397,220.4,220.18,1.0,220.41,928357.0,-0.0009981851179673429,-0.001198185117967343
2016-12-02,Friday,219.47300903077067,219.41,219.92,-1.0,219.35,694380.0,-0.0023244154778725434,-0.0025244154778725435
2016-12-07,Wednesday,221.31971445819056,221.32,222.3134,1.0,221.36,386529.0,0.0044885234050244804,0.004288523405024481
2016-12-16,Friday,226.05848636829683,226.12,225.545,1.0,226.08,2113105.0,-0.002542897576508163,-0.002742897576508163
2017-01-03,Tuesday,224.9718611895056,224.92,224.36,-1.0,224.92,832099.0,0.0024897741419169783,0.0022897741419169782
2017-02-02,Thursday,227.07822137690556,227.1,227.23,1.0,227.1,1250832.0,0.0005724350506384202,0.00037243505063842017
2017-02-03,Friday,228.4331235566187,228.47,229.24,1.0,228.56,1533456.0,0.003370245546461259,0.003170245546461259
2017-03-01,Wednesday,238.19855309872497,238.15,239.56,-1.0,238.17,1307982.0,-0.005920638253201771,-0.006120638253201771
2017-03-08,Wednesday,236.8725843446531,236.95,237.04,1.0,237.04,834265.0,0.0003798269677146582,0.00017982696771465817
2017-03-09,Thursday,236.41363691328561,236.5,236.895,1.0,236.68,1109815.0,0.0016701902748414987,0.0014701902748414986
2017-03-10,Friday,237.98843968954753,238.08,237.31,1.0,238.09,1564033.0,-0.003234206989247368,-0.003434206989247368
2017-03-16,Thursday,239.11952877583468,239.13,238.4796,1.0,239.11,444673.0,-0.0027198594906535645,-0.0029198594906535646
2017-03-20,Monday,236.94346018545323,236.92,237.1666,-1.0,236.86,546442.0,-0.001040857673476392,-0.001240857673476392
2017-03-22,Wednesday,233.86295088027356,233.8,234.265,-1.0,233.85,919955.0,-0.0019888793840887597,-0.00218887938408876
2017-03-23,Thursday,234.46217626370844,234.44,235.06,-1.0,234.38,1881910.0,-0.0026445998976283303,-0.0028445998976283303
2017-03-27,Monday,232.16378639906816,232.15,233.21,-1.0,232.17,1273117.0,-0.0045660133534353164,-0.004766013353435316
2017-03-28,Tuesday,233.29978537254513,233.32,234.75,1.0,233.3,320374.0,0.006128921652665875,0.0059289216526658755
2017-04-06,Thursday,234.82748233978185,234.82,235.59,-1.0,234.73,972405.0,-0.0032791074014137944,-0.0034791074014137945
2017-04-07,Friday,234.73945588510261,234.66,235.28,-1.0,234.78,1481469.0,-0.002642120514787294,-0.002842120514787294
2017-04-13,Thursday,233.61585977792507,233.58,234.285,-1.0,233.59,564608.0,-0.0030182378628307305,-0.0032182378628307306
2017-04-18,Tuesday,233.89114394727713,233.89,233.29,-1.0,233.86,699752.0,0.0025653084783444635,0.0023653084783444634
2017-04-24,Monday,237.42269137708374,237.43,236.65,1.0,237.39,1255079.0,-0.0032851787895379347,-0.003485178789537935
2017-04-25,Tuesday,237.76782361542377,237.75,238.565,-1.0,237.79,746706.0,-0.0034279705573081465,-0.0036279705573081466
2017-04-27,Thursday,238.61164255689565,238.66,238.11,1.0,238.71,623984.0,-0.002304533646191209,-0.0025045336461912092
2017-05-05,Friday,238.96875720864048,238.98,239.05,1.0,239.0,1064322.0,0.0002929115407148686,9.291154071486857e-05
2017-05-17,Wednesday,238.60882489197738,238.6,237.73,-1.0,238.62,3274448.0,0.003646269907795485,0.003446269907795485
2017-05-18,Thursday,235.35231912115162,235.25,236.18,-1.0,235.28,2255005.0,-0.003953241232731219,-0.004153241232731219
2017-06-02,Friday,243.59920725696347,243.63,244.03,1.0,243.48,1320190.0,0.0016418339284982597,0.0014418339284982596
2017-06-15,Thursday,242.70384851187643,242.83,243.18,1.0,242.77,639476.0,0.0014413375612567503,0.0012413375612567502
2017-06-16,Friday,242.89753744985862,242.86,242.275,-1.0,242.84,1136961.0,0.0024087951906448524,0.0022087951906448523
2017-06-28,Wednesday,242.33149983844004,242.28,243.3,-1.0,242.27,588873.0,-0.0042100049529469885,-0.004410004952946988
2017-06-29,Thursday,243.80444833020314,243.7,241.35,-1.0,243.7,682344.0,0.009643003693065255,0.009443003693065255
2017-06-30,Friday,242.16945155902002,242.14,242.06,-1.0,242.05,765197.0,0.0003303873792021017,0.0001303873792021017
2017-07-06,Thursday,241.77328204726666,241.81,241.72,1.0,241.8,798902.0,-0.0003721930441256127,-0.0005721930441256127
2017-07-07,Friday,241.15492028758328,241.47,241.94,1.0,241.26,1040142.0,0.0019464115625129619,0.0017464115625129618
2017-07-14,Friday,244.5040627184069,244.45,244.875,-1.0,244.42,1667168.0,-0.0017385968500716054,-0.0019385968500716055
2017-07-20,Thursday,247.44495364174782,247.44,246.97,-1.0,247.37,434109.0,0.0018994503718072764,0.0016994503718072763
2017-08-11,Friday,244.00439317302778,244.23,244.26,1.0,244.18,2305837.0,0.0001228350325512828,-7.71649674487172e-05
2017-08-18,Friday,243.51035450135265,243.49,243.58,-1.0,243.5,3458119.0,-0.0003696250359357389,-0.0005696250359357389
2017-08-23,Wednesday,244.60036997857168,244.54,244.94,-1.0,244.55,1044601.0,-0.00163572421689695,-0.00183572421689695
2017-08-29,Tuesday,243.33438130954792,243.36,244.4,1.0,243.26,1202655.0,0.004273504273504258,0.004073504273504259
2017-09-01,Friday,248.02041789228693,248.1,248.09,1.0,248.02,580964.0,-4.0306328093486776e-05,-0.00024030632809348679
2017-09-14,Thursday,249.6318006019395,249.67,250.12,1.0,249.65,1643864.0,0.0018023791404655487,0.0016023791404655486
2017-09-15,Friday,248.6516808639779,248.66,249.0766,1.0,248.69,1630884.0,0.0016753800369984084,0.0014753800369984083
2017-10-06,Friday,254.40465210241035,254.37,253.97,-1.0,254.27,1659958.0,0.0015725124818178893,0.0013725124818178892
2017-10-24,Tuesday,256.66293274571575,256.71,256.6099,1.0,256.66,400670.0,-0.0003899341669587608,-0.0005899341669587608
2017-11-09,Thursday,257.7630083514888,257.79,257.35,1.0,257.85,760991.0,-0.0017068156251212052,-0.0019068156251212053
2017-12-01,Friday,264.80794286383326,264.89,263.2,1.0,264.84,1534192.0,-0.006380006795273507,-0.006580006795273507
2017-12-04,Monday,266.0407466666667,266.07,265.8,1.0,266.04,815667.0,-0.001014770549103594,-0.0012147705491035942
2017-12-05,Tuesday,264.6288047482603,264.58,264.63,-1.0,264.51,605663.0,-0.00018897875878765014,-0.0003889787587876501
2018-01-05,Friday,272.4091492195001,272.54,272.62,1.0,272.57,847295.0,0.00029353489396055643,9.353489396055642e-05
2018-01-12,Friday,276.55757234296834,276.3,277.63,-1.0,276.13,1102826.0,-0.0048136083966703325,-0.005013608396670332
2018-01-17,Wednesday,278.28570342905226,278.32,278.42,1.0,278.38,796956.0,0.0003592986490370542,0.0001592986490370542
2018-01-25,Thursday,284.2182470047336,284.24,283.731,1.0,284.22,1090480.0,-0.0017907402195328492,-0.0019907402195328493
2018-01-30,Tuesday,283.276004837796,283.27,281.96,-1.0,283.27,2858473.0,0.00462456313764259,0.00442456313764259
2018-01-31,Wednesday,282.89730799700965,282.91,281.9,1.0,282.83,831271.0,-0.0035700399420312,-0.0037700399420312
2018-02-01,Thursday,281.2059478108558,281.26,282.845,1.0,281.23,1786153.0,0.005635355187371349,0.0054353551873713496
2018-02-02,Friday,279.6783075817552,279.56,278.26,-1.0,279.68,2073506.0,0.004650164544283908,0.004450164544283908
2018-02-05,Monday,274.3282092873785,274.37,274.5,1.0,274.18,1781558.0,0.00047381273462843154,0.00027381273462843156
2018-02-06,Tuesday,257.77792075811453,257.5,263.19,-1.0,258.41,5575696.0,-0.0220970873786408,-0.0222970873786408
2018-02-07,Wednesday,267.8986706785016,267.95,271.62,1.0,267.94,1410225.0,0.0136965851838029,0.0134965851838029
2018-02-08,Thursday,268.0436766480202,268.03,264.61,-1.0,268.11,937807.0,0.012759765697869518,0.012559765697869518
2018-02-09,Friday,259.192650762164,259.29,256.75,1.0,259.66,3481008.0,-0.009795981333641901,-0.009995981333641902
2018-02-12,Monday,264.7950193178253,264.86,265.07,1.0,264.69,2851788.0,0.0007928717058067747,0.0005928717058067747
2018-02-13,Tuesday,264.3075153884712,264.38,264.83,1.0,264.39,692863.0,0.0017020954686435275,0.0015020954686435274
2018-02-14,Wednesday,264.18927680644134,263.46,266.93,-1.0,263.21,5529307.0,-0.01317087982995524,-0.01337087982995524
2018-02-15,Thursday,270.4828578752678,270.71,270.6989,1.0,270.8,1175654.0,-4.100328765099803e-05,-0.00024100328765099804
2018-02-16,Friday,273.4859899427294,273.6,274.57,1.0,273.43,2134690.0,0.0035453216374268237,0.0033453216374268236
2018-02-20,Tuesday,271.8699592839192,271.99,273.475,1.0,272.06,1137467.0,0.005459759549983456,0.0052597595499834565
2018-02-22,Thursday,270.51130999056375,270.56,272.785,1.0,270.78,983906.0,0.008223684210526327,0.008023684210526327
2018-02-26,Monday,275.79629260419637,275.79,276.28,-1.0,275.88,630080.0,-0.0017767141665758768,-0.001976714166575877
2018-02-27,Tuesday,277.77871985921024,277.75,276.32,-1.0,277.94,1158503.0,0.005148514851485153,0.004948514851485153
2018-03-01,Thursday,271.01771707650477,270.92,271.8,-1.0,271.19,1266116.0,-0.003248191347999363,-0.003448191347999363
2018-03-02,Friday,265.8701273815086,266.05,267.84,1.0,266.04,1278909.0,0.006728058635594669,0.0065280586355946696
2018-03-05,Monday,268.2280039423177,268.42,271.28,1.0,268.34,1828034.0,0.010654943744877299,0.010454943744877298
2018-03-06,Tuesday,272.9342090208358,273.07,272.12,1.0,272.95,614716.0,-0.0034789614384589385,-0.0036789614384589386
2018-03-07,Wednesday,270.94676525853026,270.84,270.88,-1.0,270.86,882391.0,-0.00014768867227887839,-0.00034768867227887837
2018-03-08,Thursday,273.17201481947944,273.2,273.22,1.0,273.18,1471728.0,7.320644216712857e-05,-0.00012679355783287144
2018-03-09,Friday,275.04417392854174,275.87,277.1278,1.0,275.68,2214780.0,0.004559393917424881,0.004359393917424881
2018-03-13,Tuesday,279.81054660730223,279.99,278.2,1.0,280.0,2351567.0,-0.006393085467338189,-0.006593085467338188
2018-03-16,Friday,274.57317034700316,274.72,274.65,1.0,274.76,880767.0,-0.0002548048922541568,-0.0004548048922541568
2018-03-22,Thursday,268.8013537433313,268.7,265.8,-1.0,268.34,1500013.0,0.010792705619650067,0.010592705619650067
2018-03-23,Friday,264.1850672633429,264.27,261.84,1.0,264.27,1335763.0,-0.009195141332727919,-0.009395141332727919
2018-03-26,Monday,262.4157465839125,262.45,261.0011,1.0,262.41,1438630.0,-0.005520670603924471,-0.005720670603924471
2018-03-28,Wednesday,261.4730004502766,261.53,260.35,1.0,261.29,1270309.0,-0.004511910679462994,-0.004711910679462993
2018-03-29,Thursday,260.98173539157415,261.01,262.88,1.0,261.02,721190.0,0.007164476456840818,0.0069644764568408185
2018-04-03,Tuesday,258.78317536852114,258.68,258.11,-1.0,258.71,939349.0,0.0022034946652234044,0.0020034946652234043
2018-04-04,Wednesday,256.6978581907881,256.6,260.06,-1.0,256.8,2563010.0,-0.013484021823850334,-0.013684021823850335
2018-04-06,Friday,263.3796489637932,263.21,263.0884,-1.0,263.7,1938498.0,0.00046198852627177267,0.0002619885262717727
2018-04-10,Tuesday,264.0655849998555,264.18,265.22,1.0,264.28,832713.0,0.0039367098190628,0.0037367098190628
2018-04-11,Wednesday,262.84484158156584,262.65,264.925,-1.0,262.81,1101181.0,-0.008661717114030187,-0.008861717114030188
2018-04-12,Thursday,265.16182269799157,265.2,266.02,1.0,265.13,771370.0,0.003092006033182493,0.0028920060331824927
2018-04-13,Friday,267.34231715034804,267.37,265.81,1.0,267.42,950920.0,-0.005834611212925944,-0.006034611212925944
2018-04-16,Monday,266.7640554412542,266.78,267.0,1.0,266.85,1075780.0,0.0008246495239523366,0.0006246495239523366
2018-04-17,Tuesday,269.2821261254338,269.33,270.02,1.0,269.32,860634.0,0.00256191289496166,0.0023619128949616598
2018-04-18,Wednesday,271.1017499044812,271.1,270.75,-1.0,271.12,479713.0,0.0012910365178901984,0.0010910365178901983
2018-04-19,Thursday,269.8194887341056,269.87,268.28,1.0,269.79,935134.0,-0.0058917256456814115,-0.006091725645681411
2018-04-24,Tuesday,268.2232447685781,268.19,265.71,-1.0,268.12,615237.0,0.00924717550989973,0.00904717550989973
2018-04-25,Wednesday,262.6091028018746,262.73,261.87,1.0,262.54,784978.0,-0.00327332242225864,-0.00347332242225864
2018-05-03,Thursday,262.10945440852845,262.1,260.5148,-1.0,262.06,891458.0,0.0060480732544831994,0.0058480732544832
2018-05-04,Friday,262.5018209794402,262.51,265.18,1.0,262.04,1396394.0,0.01017104110319611,0.00997104110319611
2018-05-10,Thursday,270.17737013463983,270.22,271.665,1.0,270.18,547280.0,0.00534749463400197,0.005147494634001971
2018-05-15,Tuesday,272.30437278772195,272.11,270.65,-1.0,271.92,1702485.0,0.0053654771967220904,0.005165477196722091
2018-05-25,Friday,272.2686412837485,272.21,272.39,-1.0,272.15,891328.0,-0.0006612541787591741,-0.0008612541787591741
2018-05-29,Tuesday,270.56323411107826,270.54,268.9163,-1.0,270.54,924135.0,0.006001700303097657,0.005801700303097657
2018-05-30,Wednesday,270.37845809963494,270.38,272.351,1.0,270.45,866087.0,0.007289740365411745,0.007089740365411746
2018-06-01,Friday,271.9169373290166,271.88,273.39,-1.0,271.89,1398552.0,-0.0055539208474326696,-0.005753920847432669
2018-06-12,Tuesday,278.762745497187,278.68,279.19,-1.0,278.68,775255.0,-0.0018300559781827541,-0.002030055978182754
2018-06-14,Thursday,278.6332299699334,278.67,278.77,1.0,278.8,1292451.0,0.0003588473822082605,0.0001588473822082605
2018-06-15,Friday,276.23501299396696,276.1,276.35,-1.0,276.36,2672603.0,-0.000905469032959072,-0.001105469032959072
2018-06-19,Tuesday,273.85924918028053,273.85,275.05,-1.0,273.87,815152.0,-0.004381960927515083,-0.0045819609275150825
2018-06-27,Wednesday,272.0421632261011,272.22,272.7989,1.0,272.4,633094.0,0.002126588788479822,0.0019265887884798217
2018-06-28,Thursday,268.6586271260392,268.7,270.13,1.0,268.8,990493.0,0.0053219203572758556,0.005121920357275856
2018-07-05,Thursday,272.56789272159153,272.52,272.12,-1.0,272.4699,547837.0,0.0014677821811241998,0.0012677821811241997
2018-07-06,Friday,273.25253026592145,273.59,275.33,1.0,273.47,900527.0,0.006359881574619086,0.0061598815746190866
2018-07-10,Tuesday,278.1379859187442,278.17,278.88,1.0,278.2,493652.0,0.00255239601682411,0.00235239601682411
2018-07-11,Wednesday,277.4367284368236,277.62,276.91,1.0,277.5,1449520.0,-0.0025574526330954805,-0.0027574526330954806
2018-07-27,Friday,283.58584006596726,283.47,282.51,-1.0,283.64,480788.0,0.003386601756799834,0.003186601756799834
2018-08-10,Friday,283.8210727437494,283.9,283.705,1.0,284.0,1295096.0,-0.0006868615709756387,-0.0008868615709756387
2018-08-15,Wednesday,282.41140066964283,282.34,280.61,-1.0,282.4,643926.0,0.006127364170857685,0.005927364170857686
2018-09-11,Tuesday,287.48637611967445,287.47,289.4,-1.0,287.49,469887.0,-0.006713744042856407,-0.006913744042856406
2018-09-13,Thursday,290.1564242812607,290.16,290.78,1.0,290.18,744693.0,0.002136752136751907,0.001936752136751907
2018-09-18,Tuesday,289.89853849940636,289.98,291.19,1.0,290.07,881321.0,0.004172701565625214,0.0039727015656252146
2018-09-24,Monday,291.46766827765936,291.48,290.805,1.0,291.47,652106.0,-0.0023157678056814346,-0.0025157678056814347
2018-10-05,Friday,289.84823876424207,289.51,287.04,-1.0,288.91,1330133.0,0.008531656937584065,0.008331656937584064
